,latitude,longitude,acq_date,acq_time,confidence,fire_temperature
34511,-29.7053,152.3066,9/28/2019,418,71,49.85
34418,-14.3697,126.9848,9/28/2019,134,79,61.65
34627,-12.6851,141.952,9/28/2019,423,62,53.15
34386,-13.44,130.2651,9/28/2019,134,62,60.55
34320,-30.7441,152.0739,9/28/2019,0,74,58.95
34475,-32.1238,147.6512,9/28/2019,418,70,50.95
34513,-27.5456,147.1953,9/28/2019,419,70,55.05
34516,-27.5535,147.2111,9/28/2019,419,70,55.25
34466,-34.2743,149.4283,9/28/2019,417,70,41.95
34382,-13.3675,132.1133,9/28/2019,134,70,59.65
34457,-16.4709,123.9169,9/28/2019,135,70,57.75
34697,-12.542,132.0779,9/28/2019,423,87,68.05
34816,-16.4494,124.1956,9/28/2019,1653,96,44.85
34658,-11.8074,142.2741,9/28/2019,423,55,57.35
34624,-13.0166,141.6406,9/28/2019,423,84,65.75
34623,-12.9988,141.7602,9/28/2019,423,96,80.25
34712,-12.5055,131.7305,9/28/2019,424,95,78.95
34309,-30.0005,152.3986,9/28/2019,0,99,84.75
34540,-17.1022,143.3232,9/28/2019,422,95,80.05
34392,-13.895,132.8942,9/28/2019,134,73,62.95
34391,-13.8937,132.8847,9/28/2019,134,73,60.65
34797,-13.4142,132.412,9/28/2019,1652,100,51.45
34329,-32.7045,147.206,9/28/2019,1,73,48.05
34488,-30.5021,152.1983,9/28/2019,418,96,78.25
34490,-31.3145,146.3416,9/28/2019,418,78,59.15
34730,-31.3855,115.8083,9/28/2019,557,80,71.65
34659,-11.8139,142.2308,9/28/2019,423,84,62.75
34479,-30.7913,152.1563,9/28/2019,418,80,66.85
34493,-31.2976,146.3261,9/28/2019,418,84,64.25
34524,-17.0155,138.9254,9/28/2019,422,60,64.45
34344,-12.3639,134.5636,9/28/2019,133,96,80.35
34755,-13.3881,132.4623,9/28/2019,1348,73,36.15
34334,-34.4592,150.8748,9/28/2019,1,51,38.35
34787,-22.3527,150.5584,9/28/2019,1516,73,34.65
34448,-16.3672,124.0848,9/28/2019,135,85,67.05
34348,-12.3735,134.5622,9/28/2019,133,96,80.55
34558,-17.2075,143.3703,9/28/2019,422,79,69.85
34670,-11.7175,142.1987,9/28/2019,423,84,69.75
34461,-16.5131,123.9496,9/28/2019,135,79,61.55
34662,-11.7477,142.4672,9/28/2019,423,62,56.95
34495,-30.0128,152.248,9/28/2019,418,62,46.25
34440,-15.4789,126.8658,9/28/2019,135,80,63.35
34791,-28.1607,152.3948,9/28/2019,1517,96,44.55
34428,-15.5956,134.7267,9/28/2019,134,85,74.65
34316,-30.4955,152.196,9/28/2019,0,95,77.75
34430,-15.6026,134.7017,9/28/2019,134,57,63.45
34535,-17.0849,143.2923,9/28/2019,422,56,61.05
34705,-12.5038,131.7234,9/28/2019,424,96,80.95
34647,-11.8563,142.2999,9/28/2019,423,94,96.75
34798,-13.423,132.3989,9/28/2019,1652,73,38.75
34454,-16.5498,124.8816,9/28/2019,135,86,68.35
34688,-12.3366,136.4828,9/28/2019,423,80,60.95
34473,-32.7105,147.2068,9/28/2019,418,74,53.35
34357,-12.5487,132.1801,9/28/2019,134,87,68.55
34345,-12.3654,134.5741,9/28/2019,133,74,58.65
34388,-13.8819,132.8672,9/28/2019,134,74,60.85
34701,-12.5389,132.0728,9/28/2019,423,84,64.45
34551,-17.126,143.3608,9/28/2019,422,84,68.85
34376,-13.3822,132.4019,9/28/2019,134,60,60.25
34578,-15.5994,135.0815,9/28/2019,423,62,58.35
34668,-11.6926,142.3622,9/28/2019,423,80,56.05
34347,-12.5111,135.6561,9/28/2019,133,87,68.45
34807,-15.4646,126.8977,9/28/2019,1653,84,41.25
34381,-13.3661,132.1041,9/28/2019,134,98,84.45
34351,-12.644,135.8079,9/28/2019,133,78,60.65
34533,-17.0882,143.2707,9/28/2019,422,79,66.35
34804,-13.4069,132.4072,9/28/2019,1652,94,49.65
34449,-16.3711,124.1066,9/28/2019,135,87,68.85
34432,-15.6429,134.6961,9/28/2019,134,94,78.15
34573,-14.8217,141.6907,9/28/2019,423,62,62.25
34656,-11.8204,142.2539,9/28/2019,423,86,67.55
34374,-13.3782,132.3744,9/28/2019,134,78,63.15
34399,-13.925,132.9091,9/28/2019,134,86,69.35
34370,-12.9388,130.788,9/28/2019,134,94,78.65
34663,-11.7647,142.3568,9/28/2019,423,87,65.15
34336,-34.7238,149.4564,9/28/2019,1,62,34.75
34702,-12.5419,132.0477,9/28/2019,423,81,61.55
34400,-13.9264,132.9185,9/28/2019,134,97,83.25
34800,-13.9124,132.9304,9/28/2019,1652,86,39.75
34660,-11.7658,142.4815,9/28/2019,423,63,56.65
34638,-12.0911,142.2945,9/28/2019,423,79,56.75
34674,-11.6683,142.3245,9/28/2019,423,99,86.35
34480,-30.7705,152.1222,9/28/2019,418,63,53.35
34485,-30.7291,152.0706,9/28/2019,418,63,46.55
34356,-12.5326,132.0705,9/28/2019,134,63,62.05
34643,-12.1101,141.8443,9/28/2019,423,79,66.25
34410,-14.2513,126.5634,9/28/2019,134,63,55.45
34436,-15.4454,129.9985,9/28/2019,134,63,59.85
34750,-13.3791,132.461,9/28/2019,1348,81,38.55
34328,-31.7052,152.5989,9/28/2019,0,63,39.65
34786,-22.4599,150.7156,9/28/2019,1516,59,49.95
34607,-14.5561,134.5077,9/28/2019,423,85,65.95
34568,-15.1753,144.8096,9/28/2019,422,81,62.45
34687,-12.4836,135.6115,9/28/2019,423,93,76.35
34521,-16.9988,138.9381,9/28/2019,422,69,59.45
34580,-15.6093,134.6854,9/28/2019,423,69,66.15
34483,-30.7625,152.1109,9/28/2019,418,87,65.95
34589,-15.558,134.7608,9/28/2019,423,99,86.85
34748,-16.844,138.4217,9/28/2019,1347,63,31.95
34742,-16.4674,123.8835,9/28/2019,601,55,53.25
34582,-15.5984,134.7307,9/28/2019,423,93,76.95
34526,-17.0656,143.289,9/28/2019,422,97,83.15
34691,-12.3784,134.5637,9/28/2019,423,55,63.65
34736,-16.5853,124.9101,9/28/2019,601,71,55.05
34423,-15.6141,135.0889,9/28/2019,134,55,63.65
34517,-27.5559,147.1977,9/28/2019,419,78,59.95
34537,-17.0815,143.314,9/28/2019,422,93,77.45
34346,-12.5095,135.6438,9/28/2019,133,97,82.65
34588,-14.3235,143.6648,9/28/2019,423,52,52.05
34441,-15.4813,126.8803,9/28/2019,135,56,55.45
34556,-17.2189,143.3611,9/28/2019,422,97,82.65
34519,-15.9572,144.6006,9/28/2019,422,57,58.55
34310,-30.0204,152.4692,9/28/2019,0,80,54.35
34734,-22.8316,121.7598,9/28/2019,559,84,65.25
34737,-16.4947,124.1705,9/28/2019,601,85,64.65
34342,-12.323,136.4881,9/28/2019,133,61,52.85
34803,-13.928,132.9367,9/28/2019,1652,76,35.75
34811,-16.4989,123.9361,9/28/2019,1653,63,32.45
34777,-13.3936,132.36,9/28/2019,1348,63,35.05
34740,-16.4692,123.8882,9/28/2019,601,85,65.15
34613,-13.0712,141.7681,9/28/2019,423,81,62.85
34741,-16.463,123.9081,9/28/2019,601,85,64.45
34431,-15.6174,134.7359,9/28/2019,134,61,62.95
34393,-13.8964,132.9036,9/28/2019,134,93,77.45
34491,-31.3163,146.3302,9/28/2019,418,61,50.35
34802,-13.9263,132.9231,9/28/2019,1652,78,36.75
34612,-13.0806,141.7696,9/28/2019,423,55,55.05
34443,-15.4852,126.8287,9/28/2019,135,62,54.15
34614,-13.0353,141.7521,9/28/2019,423,60,64.05
34771,-15.4618,126.8719,9/28/2019,1348,97,45.35
34574,-15.6367,135.0696,9/28/2019,423,85,67.55
34706,-12.5007,131.7499,9/28/2019,424,61,52.75
34747,-17.0473,143.2941,9/28/2019,1347,59,31.15
34340,-12.0333,136.3995,9/28/2019,133,71,49.85
34455,-16.5531,124.9003,9/28/2019,135,71,57.45
34576,-15.6229,135.0846,9/28/2019,423,87,69.25
34419,-14.3723,127.0002,9/28/2019,134,71,56.45
34723,-32.4359,116.0056,9/28/2019,557,55,43.05
34735,-22.8423,121.762,9/28/2019,559,78,60.05
34801,-13.9232,132.929,9/28/2019,1652,100,48.15
34335,-34.4609,150.8858,9/28/2019,1,62,51.45
34808,-15.4867,126.9281,9/28/2019,1653,100,48.25
34809,-16.3589,124.0702,9/28/2019,1653,100,58.05
34810,-16.3611,124.0838,9/28/2019,1653,100,59.85
34815,-16.4516,124.2083,9/28/2019,1653,100,48.65
34420,-14.3759,126.9531,9/28/2019,134,80,65.05
34332,-33.063,146.6984,9/28/2019,1,62,41.25
34609,-13.3211,142.0022,9/28/2019,423,95,78.75
34383,-13.3733,132.0877,9/28/2019,134,94,78.05
34474,-32.701,147.2045,9/28/2019,418,87,65.65
34506,-29.7552,152.5532,9/28/2019,418,60,44.85
34555,-17.1567,143.3549,9/28/2019,422,61,67.65
34425,-15.6191,135.0698,9/28/2019,134,69,60.75
34665,-12.6409,135.8066,9/28/2019,423,69,54.75
34594,-14.2904,143.6091,9/28/2019,423,98,83.45
34567,-15.1644,144.8077,9/28/2019,422,85,66.15
34600,-14.2877,143.5782,9/28/2019,423,81,62.55
34714,-33.8993,115.6534,9/28/2019,556,61,58.15
34424,-15.6228,135.0751,9/28/2019,134,69,63.45
34319,-30.7351,152.0757,9/28/2019,0,72,58.05
34579,-15.6013,134.7553,9/28/2019,423,61,67.05
34587,-14.3176,143.7016,9/28/2019,423,63,54.85
34608,-14.5582,134.4908,9/28/2019,423,72,57.75
34745,-19.4513,133.8516,9/28/2019,1346,86,39.75
34352,-12.4089,132.8593,9/28/2019,134,85,66.85
34414,-14.3448,126.9739,9/28/2019,134,95,79.25
34789,-22.4163,150.6728,9/28/2019,1516,87,40.15
34378,-13.4007,132.4651,9/28/2019,134,69,59.65
34710,-12.2706,133.6481,9/28/2019,424,78,62.55
34699,-12.5531,132.0745,9/28/2019,423,99,85.75
35131,-15.5026,126.9444,9/29/2019,506,79,69.45
35230,-12.4264,141.7076,9/29/2019,1253,79,36.95
35095,-13.345,132.3342,9/29/2019,506,91,75.25
34851,-15.9092,144.5504,9/29/2019,39,66,53.05
34981,-12.0528,142.7378,9/29/2019,328,80,53.65
34872,-17.0777,143.3352,9/29/2019,39,91,75.05
34878,-17.1372,143.3701,9/29/2019,39,91,73.85
35000,-15.5173,135.0851,9/29/2019,505,80,67.05
35017,-15.5317,134.7209,9/29/2019,505,60,73.25
35141,-13.9149,132.9299,9/29/2019,506,66,65.75
34909,-16.4384,123.8594,9/29/2019,218,66,70.05
34830,-13.3171,141.9874,9/29/2019,38,98,82.85
35139,-14.1814,132.8107,9/29/2019,506,79,65.55
35205,-17.1447,143.3812,9/29/2019,1252,77,41.95
35093,-13.3487,132.3109,9/29/2019,506,98,84.45
35051,-13.8825,132.8932,9/29/2019,506,96,81.35
34936,-30.8653,121.4984,9/29/2019,222,76,53.35
35028,-13.3752,132.3392,9/29/2019,506,76,76.35
34855,-15.917,144.5432,9/29/2019,39,90,70.15
35275,-14.0982,130.0205,9/29/2019,1431,66,32.95
34879,-17.1465,143.3685,9/29/2019,39,79,67.15
34899,-15.496,126.9528,9/29/2019,217,82,63.45
35067,-12.3801,134.4949,9/29/2019,506,90,72.95
34826,-13.3297,141.9984,9/29/2019,38,79,57.95
34906,-16.4972,123.9129,9/29/2019,218,79,62.65
35001,-15.5144,135.1017,9/29/2019,505,79,66.15
35002,-16.6608,127.6493,9/29/2019,505,79,66.65
34950,-29.8849,152.211,9/29/2019,323,79,55.25
34838,-14.2858,143.6333,9/29/2019,39,61,50.85
34987,-28.2758,128.4572,9/29/2019,502,97,81.35
35132,-15.4903,126.9482,9/29/2019,506,61,65.05
34839,-14.2874,143.6435,9/29/2019,39,90,71.15
34868,-15.5361,134.7558,9/29/2019,39,61,53.05
35055,-12.3788,132.8821,9/29/2019,506,61,61.75
35070,-12.3984,134.533,9/29/2019,506,61,61.55
35302,-17.238,143.3672,9/29/2019,1557,61,31.45
34941,-29.7268,152.3058,9/29/2019,323,76,55.45
35040,-13.4136,132.3575,9/29/2019,506,96,80.85
35201,-22.3572,150.5638,9/29/2019,1250,76,35.85
35123,-15.4606,129.9946,9/29/2019,506,90,77.95
34825,-11.7524,142.1398,9/29/2019,38,66,55.45
34822,-11.8502,142.2717,9/29/2019,38,66,56.95
35045,-14.0052,130.0688,9/29/2019,506,91,82.85
35312,-15.9704,144.6163,9/29/2019,1557,79,37.05
34904,-16.4587,123.8566,9/29/2019,218,98,83.65
35135,-15.4752,126.9125,9/29/2019,506,97,82.65
34843,-14.2952,143.6319,9/29/2019,39,51,49.65
35068,-13.0321,130.4265,9/29/2019,506,97,83.45
35114,-16.5083,123.9134,9/29/2019,506,60,63.15
34824,-11.7546,142.153,9/29/2019,38,80,53.65
35185,-30.7561,152.0802,9/29/2019,1248,98,45.85
34864,-17.0327,143.2912,9/29/2019,39,96,81.25
35099,-13.3551,132.3358,9/29/2019,506,96,80.85
35023,-15.5323,134.7861,9/29/2019,505,90,75.25
35072,-12.1505,136.3431,9/29/2019,506,97,82.55
35318,-20.7322,139.4763,9/29/2019,1558,66,32.75
34952,-29.8804,152.1424,9/29/2019,323,82,57.85
34912,-16.4663,124.2149,9/29/2019,218,82,70.05
35260,-11.8814,142.2612,9/29/2019,1253,76,36.15
35085,-13.3363,132.125,9/29/2019,506,60,56.65
35298,-11.6786,142.2084,9/29/2019,1556,82,38.15
35316,-17.1086,143.3718,9/29/2019,1557,53,36.85
34863,-17.0311,143.2811,9/29/2019,39,96,80.75
35267,-28.2649,128.3455,9/29/2019,1427,58,30.95
35315,-17.029,143.3197,9/29/2019,1557,94,43.55
34931,-32.8602,116.4303,9/29/2019,222,58,41.35
35127,-14.5956,134.872,9/29/2019,506,77,63.95
35140,-13.9252,132.9317,9/29/2019,506,80,67.65
35032,-13.3871,132.329,9/29/2019,506,99,86.75
35124,-15.4619,129.9853,9/29/2019,506,77,73.75
35231,-12.4247,141.7214,9/29/2019,1253,92,42.75
35128,-14.6006,134.866,9/29/2019,506,80,65.55
35110,-16.6395,124.8631,9/29/2019,506,64,57.75
35065,-13.0244,130.4155,9/29/2019,506,77,65.25
35125,-14.6073,134.8741,9/29/2019,506,80,66.25
35178,-30.0182,152.3239,9/29/2019,1248,65,32.45
35111,-16.49,124.1824,9/29/2019,506,52,60.55
35076,-12.1563,136.3516,9/29/2019,506,77,59.85
35083,-12.6378,135.7739,9/29/2019,506,77,59.75
35193,-27.2099,149.83,9/29/2019,1249,93,43.25
35153,-33.6112,115.7566,9/29/2019,639,65,66.95
35158,-33.6091,115.7429,9/29/2019,639,65,65.25
35047,-13.8992,132.922,9/29/2019,506,80,71.65
35291,-12.0502,142.354,9/29/2019,1556,59,31.05
34968,-27.891,152.2663,9/29/2019,324,78,58.55
34990,-27.6342,125.1902,9/29/2019,503,78,61.95
35285,-15.5054,126.9918,9/29/2019,1431,80,37.85
35317,-17.1576,143.3848,9/29/2019,1557,52,36.45
35164,-32.1754,116.1086,9/29/2019,640,80,71.45
35165,-32.1798,116.0871,9/29/2019,640,80,57.45
35264,-33.686,122.0303,9/29/2019,1426,51,30.25
35224,-15.3642,145.1971,9/29/2019,1252,65,32.45
35117,-16.4586,124.1886,9/29/2019,506,78,67.15
35332,-27.4536,149.4612,9/29/2019,2347,80,58.15
34949,-29.8832,152.2274,9/29/2019,323,78,54.25
34885,-17.2293,143.3692,9/29/2019,39,78,62.35
35209,-17.0883,143.3548,9/29/2019,1252,52,36.35
35212,-15.9785,144.6086,9/29/2019,1252,64,32.35
34888,-31.6251,146.0249,9/29/2019,43,59,46.45
34882,-17.1959,143.3809,9/29/2019,39,59,62.35
35143,-13.8962,132.9142,9/29/2019,506,99,86.15
35147,-33.6208,115.7463,9/29/2019,639,93,72.55
35060,-12.5894,132.0583,9/29/2019,506,93,76.45
35300,-17.1774,143.392,9/29/2019,1557,93,43.15
35150,-34.5671,117.1625,9/29/2019,639,59,35.25
35056,-12.5713,132.0436,9/29/2019,506,93,86.05
35021,-16.6064,127.6946,9/29/2019,505,59,61.75
35015,-15.5397,134.6743,9/29/2019,505,99,85.95
35311,-15.9689,144.6053,9/29/2019,1557,77,36.15
34823,-11.8228,142.2362,9/29/2019,38,64,48.25
35192,-27.2203,149.8216,9/29/2019,1249,81,37.55
35220,-15.923,144.5152,9/29/2019,1252,64,32.35
35336,-30.7522,152.0763,9/29/2019,2348,77,54.85
35100,-13.3532,132.3476,9/29/2019,506,92,76.65
34942,-30.7585,152.0824,9/29/2019,323,77,60.35
35115,-15.6494,130.468,9/29/2019,506,92,76.95
34982,-12.0516,142.7454,9/29/2019,328,77,50.75
34916,-16.456,124.2166,9/29/2019,218,77,65.55
34977,-14.2861,143.5636,9/29/2019,327,64,43.25
35271,-16.6319,124.8123,9/29/2019,1430,52,33.15
35163,-32.3784,116.0901,9/29/2019,640,93,73.45
35197,-23.2134,145.4155,9/29/2019,1250,92,42.85
34956,-29.7251,152.3222,9/29/2019,323,52,50.45
35199,-22.4539,150.723,9/29/2019,1250,92,48.95
35159,-33.6052,115.7621,9/29/2019,639,93,73.25
35149,-33.6286,115.7691,9/29/2019,639,77,57.25
35162,-32.3741,116.1112,9/29/2019,640,81,57.05
34857,-15.9213,144.5714,9/29/2019,39,98,84.25
34961,-29.5047,148.5361,9/29/2019,323,81,60.25
34973,-22.3678,150.5632,9/29/2019,325,63,55.25
35309,-15.3662,145.1967,9/29/2019,1557,62,31.75
35333,-27.4494,149.44,9/29/2019,2347,53,46.45
35109,-16.6623,124.8662,9/29/2019,506,81,64.95
34889,-31.0024,146.5861,9/29/2019,43,95,77.15
34983,-28.2864,128.4588,9/29/2019,502,62,76.85
35148,-33.6169,115.7655,9/29/2019,639,95,76.25
35105,-13.3633,132.3492,9/29/2019,506,58,74.05
35184,-30.7468,152.0784,9/29/2019,1248,51,32.95
35191,-27.2189,149.8317,9/29/2019,1249,95,44.35
34853,-15.9134,144.5787,9/29/2019,39,95,77.55
35338,-32.4069,147.5654,9/29/2019,2348,66,41.15
35130,-15.5152,126.924,9/29/2019,506,62,71.35
35077,-12.2464,136.5209,9/29/2019,506,58,51.45
34998,-16.0899,136.7082,9/29/2019,505,81,67.35
35183,-31.3255,146.3498,9/29/2019,1248,51,29.55
35259,-11.8727,142.2473,9/29/2019,1253,51,37.85
35121,-16.3584,124.0639,9/29/2019,506,62,60.15
35293,-11.7008,142.1707,9/29/2019,1556,53,29.85
35058,-12.5812,132.0452,9/29/2019,506,82,75.75
35341,-35.2964,144.1837,9/29/2019,2349,53,30.35
35049,-13.8909,132.9075,9/29/2019,506,98,85.25
34854,-15.9148,144.5881,9/29/2019,39,91,70.85
35171,-31.3582,115.7583,9/29/2019,640,66,47.35
34892,-31.0041,146.6019,9/29/2019,43,80,57.55
35120,-16.3726,124.0472,9/29/2019,506,91,73.15
35257,-11.8312,142.2417,9/29/2019,1253,78,36.75
34880,-17.1774,143.3839,9/29/2019,39,80,69.75
34932,-32.1571,116.1023,9/29/2019,222,58,45.15
34844,-14.3046,143.6927,9/29/2019,39,60,53.35
35075,-12.1604,136.328,9/29/2019,506,78,60.95
35038,-13.3981,132.3909,9/29/2019,506,95,79.65
35019,-15.5262,134.7524,9/29/2019,505,95,80.65
34934,-32.8512,116.4322,9/29/2019,222,65,43.55
34862,-15.5347,134.7616,9/29/2019,39,63,51.95
34849,-15.3731,145.215,9/29/2019,39,52,46.55
34924,-20.5973,116.7862,9/29/2019,219,63,57.25
35331,-28.1724,152.3795,9/29/2019,2347,51,47.35
35213,-15.9798,144.5983,9/29/2019,1252,63,31.85
35263,-12.0533,142.3469,9/29/2019,1253,63,32.05
35074,-12.1425,136.349,9/29/2019,506,94,78.35
35169,-31.6085,115.958,9/29/2019,640,94,75.35
35155,-33.5878,115.75,9/29/2019,639,94,75.35
35014,-15.5351,134.7796,9/29/2019,505,94,80.05
35078,-12.9646,132.5397,9/29/2019,506,81,65.45
35174,-28.3994,150.5618,9/29/2019,1248,53,29.95
35031,-13.3889,132.3172,9/29/2019,506,95,80.65
35175,-27.8904,152.2974,9/29/2019,1248,60,44.45
35237,-12.0235,142.7974,9/29/2019,1253,58,30.85
34881,-17.1866,143.3824,9/29/2019,39,62,61.75
35052,-13.8844,132.8808,9/29/2019,506,94,78.95
35294,-11.6747,142.0602,9/29/2019,1556,91,42.35
34999,-15.6194,135.0919,9/29/2019,505,81,69.25
34829,-13.3192,142.0003,9/29/2019,38,62,49.25
35305,-14.2814,143.6402,9/29/2019,1557,94,43.75
35022,-15.535,134.7702,9/29/2019,505,94,80.05
35024,-15.5546,134.7251,9/29/2019,505,81,71.95
35136,-15.4767,126.9014,9/29/2019,506,58,68.05
35037,-13.4035,132.3559,9/29/2019,506,94,79.25
35216,-14.2862,143.6382,9/29/2019,1252,62,31.75
34827,-13.3276,141.9856,9/29/2019,38,95,78.85
35232,-12.4471,142.2212,9/29/2019,1253,60,36.35
35306,-14.2828,143.6498,9/29/2019,1557,77,36.05
35012,-15.5262,134.7617,9/29/2019,505,90,75.55
34997,-15.6556,135.0713,9/29/2019,505,72,62.85
35133,-15.4918,126.9373,9/29/2019,506,75,66.85
34858,-15.9241,144.5902,9/29/2019,39,67,59.45
35250,-11.6778,142.094,9/29/2019,1253,88,40.85
34930,-28.274,128.4996,9/29/2019,221,73,53.55
34913,-16.4646,124.2019,9/29/2019,218,67,64.45
35247,-11.64,142.3036,9/29/2019,1253,67,33.15
34898,-15.5063,126.9318,9/29/2019,217,87,103.65
35204,-22.4981,150.7155,9/29/2019,1250,67,33.05
34897,-12.5789,132.0619,9/29/2019,216,73,51.15
35273,-16.4747,123.8745,9/29/2019,1430,75,35.45
35053,-13.8741,132.879,9/29/2019,506,89,73.15
35041,-13.4117,132.3693,9/29/2019,506,89,72.35
35170,-31.6093,115.9531,9/29/2019,640,88,66.55
34943,-31.008,146.5695,9/29/2019,323,70,50.15
35297,-11.68,142.2177,9/29/2019,1556,89,41.25
35222,-15.9066,144.5664,9/29/2019,1252,75,35.55
35277,-15.479,126.9394,9/29/2019,1431,100,79.45
34967,-27.8929,152.2489,9/29/2019,324,75,55.75
34895,-34.7247,149.4532,9/29/2019,44,73,42.65
35226,-17.1654,143.384,9/29/2019,1252,75,35.95
35278,-15.4765,126.9546,9/29/2019,1431,100,116.45
35011,-15.5365,134.6989,9/29/2019,505,73,76.45
35279,-15.4878,126.9568,9/29/2019,1431,100,114.55
35129,-15.5137,126.9349,9/29/2019,506,73,69.15
35119,-16.3704,124.0655,9/29/2019,506,73,61.35
35118,-16.4606,124.172,9/29/2019,506,73,62.15
35280,-15.4853,126.9722,9/29/2019,1431,100,139.65
35008,-15.5147,134.7596,9/29/2019,505,86,71.45
34938,-33.9631,116.804,9/29/2019,223,73,43.65
34966,-27.8906,152.2586,9/29/2019,324,73,57.15
34992,-27.6338,125.1741,9/29/2019,503,75,59.95
34869,-15.5533,134.7523,9/29/2019,39,85,65.35
35138,-14.1795,132.8229,9/29/2019,506,85,69.65
34883,-17.2201,143.3707,9/29/2019,39,84,66.45
35313,-17.0184,143.3112,9/29/2019,1557,100,53.65
35025,-15.5438,134.7881,9/29/2019,505,87,72.45
35167,-32.1507,116.1016,9/29/2019,640,54,52.55
35225,-17.2309,143.3672,9/29/2019,1252,69,36.15
35340,-33.1989,145.9931,9/29/2019,2349,75,42.25
34910,-16.4328,123.8967,9/29/2019,218,75,65.55
34919,-16.5281,124.8597,9/29/2019,218,88,70.55
35157,-33.1267,116.0714,9/29/2019,639,69,48.35
35126,-14.6102,134.8575,9/29/2019,506,69,60.35
35073,-12.1466,136.3255,9/29/2019,506,88,70.15
35281,-15.4992,126.9588,9/29/2019,1431,100,67.75
35221,-15.9244,144.5045,9/29/2019,1252,88,40.85
34993,-15.5898,134.7967,9/29/2019,505,84,70.05
35103,-13.367,132.3258,9/29/2019,506,86,83.25
35087,-13.3513,132.2926,9/29/2019,506,86,69.85
35079,-12.531,135.6193,9/29/2019,506,86,67.45
35145,-11.7388,130.8807,9/29/2019,507,55,55.75
34995,-15.5842,135.0856,9/29/2019,505,86,71.65
34984,-28.2669,128.4415,9/29/2019,502,86,65.95
35005,-15.5277,134.6813,9/29/2019,505,86,75.05
34915,-16.5389,124.8579,9/29/2019,218,89,71.25
35084,-12.7251,135.7947,9/29/2019,506,75,85.85
35013,-15.5236,134.7775,9/29/2019,505,86,71.45
34929,-28.2908,128.4982,9/29/2019,221,86,64.95
35235,-12.9809,141.7475,9/29/2019,1253,88,40.65
35039,-13.4154,132.3457,9/29/2019,506,86,69.95
35272,-16.4711,124.1911,9/29/2019,1430,71,34.35
35282,-15.4966,126.9743,9/29/2019,1431,100,152.25
35284,-15.508,126.9763,9/29/2019,1431,100,70.05
35091,-13.3442,132.3393,9/29/2019,506,71,61.85
35154,-33.584,115.7694,9/29/2019,639,100,87.55
35057,-12.5694,132.0551,9/29/2019,506,71,77.75
35152,-33.5995,115.7533,9/29/2019,639,100,95.95
34893,-33.2167,147.1449,9/29/2019,44,70,45.55
35034,-13.3953,132.3425,9/29/2019,506,57,75.35
35179,-30.0165,152.3343,9/29/2019,1248,55,30.35
34979,-15.9762,144.5976,9/29/2019,327,74,51.15
35009,-15.6081,134.6866,9/29/2019,505,83,68.95
34832,-13.0115,141.746,9/29/2019,38,74,54.85
35253,-11.6866,142.108,9/29/2019,1253,61,35.05
35106,-13.3614,132.361,9/29/2019,506,57,70.65
34978,-15.9136,144.5532,9/29/2019,327,74,57.45
35156,-33.5935,115.7588,9/29/2019,639,100,106.25
35182,-28.3978,150.5721,9/29/2019,1248,100,59.15
34911,-16.4353,123.9022,9/29/2019,218,87,71.65
34837,-15.9721,144.6019,9/29/2019,39,87,65.95
35200,-22.4556,150.7121,9/29/2019,1250,83,38.35
35227,-17.1551,143.3826,9/29/2019,1252,83,39.65
34907,-16.4988,123.9252,9/29/2019,218,74,59.75
35206,-15.3655,145.1874,9/29/2019,1252,87,40.35
35071,-12.1545,136.3195,9/29/2019,506,68,55.35
34927,-28.2788,128.4944,9/29/2019,221,87,66.45
34850,-15.9078,144.541,9/29/2019,39,74,54.25
35270,-16.4993,124.1957,9/29/2019,1430,68,33.25
34991,-27.6364,125.1675,9/29/2019,503,68,56.85
34923,-16.4485,123.858,9/29/2019,218,88,70.85
35044,-14.3154,126.9169,9/29/2019,506,57,60.55
35168,-32.1512,116.0968,9/29/2019,640,68,54.65
